name,MaxH,Dev_MAX_H_Mean,MaxV,Dev_MAX_V_Mean,Class
dibujo.png_O_1_1.png_flip.png,0.27348039215686276,0.14502516084558825,0.32341503267973853,0.19495980136846403,G-alligator
dibujo.png_O_1_3.png_flip.png,0.40324754901960785,0.2558097171160131,0.439828431372549,0.29239059946895424,G-alligator
dibujo.png_O_2_2.png,0.27294730392156863,0.12439945874183006,0.3327859477124183,0.18423810253267975,G-alligator
dibujo.png_O_2_3.png,0.32204656862745096,0.17100238715277777,0.40934640522875815,0.25830222375408496,G-alligator
dibujo.png_O_2_3.png_flip.png,0.31892156862745097,0.17020218035130716,0.4179330065359477,0.26921361825980394,G-alligator
dibujo.png_O_3_1.png,0.2251593137254902,0.12449194495506535,0.24212418300653596,0.14145681423611112,G-alligator
IMG_20191114_204936.jpg_O_0_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_4.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_0_4.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_1_1.png,0.014589460784313725,0.014325699550653595,0.017957516339869282,0.01769375510620915,Healthy-pavement
IMG_20191114_204936.jpg_O_1_1.png_flip.png,0.014589460784313725,0.014325699550653595,0.017957516339869282,0.01769375510620915,Healthy-pavement
IMG_20191114_204936.jpg_O_1_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_1_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_1_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_1_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_1_4.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_1_4.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_2_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_2_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_2_1.png,0.0328125,0.02478543709150327,0.0617156862745098,0.05368862336601307,G-Longitudinal
IMG_20191114_204936.jpg_O_2_1.png_flip.png,0.0328125,0.024648692810457517,0.0617156862745098,0.05355187908496732,G-Longitudinal
IMG_20191114_204936.jpg_O_3_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_3_4.png,0.0057230392156862745,0.005683963950163399,0.007810457516339869,0.007771382250816993,Healthy-pavement
IMG_20191114_204936.jpg_O_3_4.png_flip.png,0.00625,0.0062011718750000005,0.008594771241830066,0.008545943116830065,Healthy-pavement
IMG_20191114_204936.jpg_O_4_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_4.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204936.jpg_O_4_4.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_0_3.png,0.014571078431372548,0.014268331290849673,0.01718954248366013,0.016886795343137254,Healthy-pavement
IMG_20191114_204950.jpg_O_0_3.png_flip.png,0.014571078431372548,0.014268331290849673,0.01718954248366013,0.016886795343137254,Healthy-pavement
IMG_20191114_204950.jpg_O_1_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_1_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_2_3.png,0.07290441176470588,0.05819629544526144,0.11639705882352941,0.10168894250408497,G-Longitudinal
IMG_20191114_204950.jpg_O_3_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_3_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_3_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_3_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_4_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_204950.jpg_O_4_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_0_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_2_1.png,0.03854166666666667,0.032135416666666666,0.060163398692810455,0.05375714869281045,G-Longitudinal
IMG_20191114_205008.jpg_O_3_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205008.jpg_O_3_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205026.jpg_O_0_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205026.jpg_O_0_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205026.jpg_O_0_4.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205026.jpg_O_0_4.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205216.jpg_O_2_3.png,0.05520220588235294,0.04378507965686274,0.16799019607843138,0.15657306985294117,G-Longitudinal
IMG_20191114_205333.jpg_O_1_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205333.jpg_O_1_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205333.jpg_O_2_2.png_flip.png,0.09324142156862746,0.07120068678513072,0.2061764705882353,0.18413573580473855,G-Longitudinal
IMG_20191114_205333.jpg_O_3_1.png_flip.png,0.0125,0.012197227328431374,0.0125,0.012197227328431374,Healthy-pavement
IMG_20191114_205352.jpg_O_2_1.png,0.06408088235294118,0.0472158522263072,0.15626633986928104,0.13940130974264706,G-Longitudinal
IMG_20191114_205352.jpg_O_2_2.png,0.060949754901960786,0.041612949346405234,0.2405392156862745,0.22120241013071895,G-Longitudinal
IMG_20191114_205352.jpg_O_3_1.png,0.020870098039215686,0.02001046772875817,0.017181372549019608,0.01632174223856209,Healthy-pavement
IMG_20191114_205352.jpg_O_3_1.png_flip.png,0.020870098039215686,0.01999087265114379,0.017181372549019608,0.016302147160947713,Healthy-pavement
IMG_20191114_205435.jpg_O_0_1.png,0.17360906862745099,0.1661856107026144,0.03515522875816993,0.027731770833333332,G-Transverse
IMG_20191114_205435.jpg_O_1_0.png,0.021875,0.02160138378267974,0.012508169934640522,0.012234553717320261,Healthy-pavement
IMG_20191114_205435.jpg_O_1_0.png_flip.png,0.021875,0.02160138378267974,0.012508169934640522,0.012234553717320261,Healthy-pavement
IMG_20191114_205435.jpg_O_2_0.png,0.06771446078431373,0.052166411356209155,0.11093954248366013,0.09539149305555555,G-Longitudinal
IMG_20191114_205435.jpg_O_2_0.png_flip.png,0.061439950980392156,0.04572601358251634,0.11093954248366013,0.09522560508578432,G-Longitudinal
IMG_20191114_205435.jpg_O_2_1.png,0.052598039215686274,0.03445242289624183,0.14767156862745098,0.12952595230800654,G-Longitudinal
IMG_20191114_205435.jpg_O_3_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205435.jpg_O_3_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_205438.jpg_O_0_1.png,0.1375,0.1322053589665033,0.027344771241830067,0.022050130208333334,G-Transverse
IMG_20191114_205438.jpg_O_2_0.png_flip.png,0.06408700980392157,0.04423251123366013,0.12733660130718955,0.10748210273692811,G-Longitudinal
IMG_20191114_205438.jpg_O_2_1.png,0.056789215686274507,0.03613375714869281,0.1398529411764706,0.11919748263888891,G-Longitudinal
IMG_20191114_205452.jpg_O_0_1.png,0.15496936274509804,0.14506375102124183,0.03438725490196078,0.024481643178104574,G-Transverse
IMG_20191114_205452.jpg_O_2_0.png_flip.png,0.01980392156862745,0.019081227022058823,0.015620915032679738,0.01489822048611111,Healthy-pavement
IMG_20191114_205452.jpg_O_2_1.png,0.24998774509803923,0.2383347247753268,0.02812908496732026,0.016476064644607845,G-Transverse
IMG_20191114_205452.jpg_O_2_1.png_flip.png,0.24373774509803922,0.23200658700980392,0.03125816993464052,0.019527011846405228,G-Transverse
IMG_20191114_205452.jpg_O_4_1.png,0.11772058823529412,0.1030287734885621,0.05779411764705882,0.043102302900326794,G-Transverse
IMG_20191114_205452.jpg_O_4_1.png_flip.png,0.11424632352941176,0.0998667662377451,0.045302287581699345,0.030922730290032677,G-Transverse
IMG_20191114_211427.jpg_O_2_1.png,0.10784313725490197,0.08595498876633988,0.15622549019607843,0.13433734170751632,G-Longitudinal
IMG_20191114_211439.jpg_O_4_1.png,0.16621323529411763,0.1557787096609477,0.04531045751633987,0.03487593188316994,G-Transverse
IMG_20191114_211445.jpg_O_4_2.png_flip.png,0.11411764705882353,0.1018882506127451,0.03982843137254902,0.027599034926470586,G-Transverse
IMG_20191114_213021.jpg_O_0_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213021.jpg_O_0_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213021.jpg_O_0_3.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213021.jpg_O_0_3.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213027.jpg_O_2_1.png_flip.png,0.07136642156862745,0.05584713286356209,0.16095588235294117,0.1454365936478758,G-Longitudinal
IMG_20191114_213027.jpg_O_3_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213027.jpg_O_3_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213027.jpg_O_3_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213027.jpg_O_3_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191114_213027.jpg_O_3_2.png,0.0125,0.012382761437908497,0.009379084967320261,0.009261846405228757,Healthy-pavement
IMG_20191114_213027.jpg_O_3_2.png_flip.png,0.0125,0.012382761437908497,0.009379084967320261,0.009261846405228757,Healthy-pavement
IMG_20191114_213027.jpg_O_3_3.png,0.009375,0.009150314031862745,0.009379084967320261,0.009154398999183007,Healthy-pavement
IMG_20191114_213027.jpg_O_3_3.png_flip.png,0.009375,0.009150314031862745,0.009379084967320261,0.009154398999183007,Healthy-pavement
IMG_20191114_213139.jpg_O_2_1.png,0.032818627450980395,0.024986226000816996,0.23281045751633986,0.22497805606617646,G-Longitudinal
IMG_20191114_213139.jpg_O_2_1.png_flip.png,0.032818627450980395,0.02514248876633987,0.23747549019607844,0.22979935151143793,G-Longitudinal
IMG_20191114_213139.jpg_O_2_2.png,0.09377450980392157,0.07613759957107843,0.12183006535947713,0.10419315512663399,G-Longitudinal
IMG_20191114_213139.jpg_O_2_2.png_flip.png,0.09116421568627452,0.07377149714052289,0.12263071895424836,0.10523800040849673,G-Longitudinal
IMG_20191114_213232.jpg_O_3_2.png_flip.png,0.29215073529411767,0.27131908700980395,0.06173202614379085,0.04090037785947712,G-Transverse
IMG_20191114_213242.jpg_O_1_4.png,0.04324142156862745,0.035721507352941176,0.20937908496732027,0.201859170751634,G-Longitudinal
IMG_20191114_213242.jpg_O_1_4.png_flip.png,0.04324142156862745,0.035350426368464055,0.20938725490196078,0.20149625970179738,G-Longitudinal
IMG_20191114_213242.jpg_O_2_2.png_flip.png,0.04689950980392157,0.04180131740196078,0.09297385620915033,0.08787566380718954,G-Longitudinal
IMG_20191114_213242.jpg_O_3_2.png,0.041151960784313726,0.03443249591503268,0.06876633986928105,0.062046875,G-Longitudinal
IMG_20191114_213612.jpg_O_1_1.png,0.22912377450980392,0.2091803130106209,0.167140522875817,0.147197061376634,G-Longitudinal
IMG_20191114_213612.jpg_O_1_2.png,0.05520220588235294,0.034078469669117636,0.1718545751633987,0.1507308389501634,G-Longitudinal
IMG_20191114_213612.jpg_O_2_1.png_flip.png,0.15974877450980393,0.1543459839665033,0.021094771241830065,0.01569198069852941,G-Transverse
IMG_20191114_213612.jpg_O_3_1.png,0.15483455882352942,0.1467065589256536,0.028137254901960784,0.020009255004084965,G-Transverse
IMG_20191114_213656.jpg_O_0_2.png,0.19638480392156862,0.1819096328635621,0.06408496732026144,0.049609796262254896,G-Transverse
IMG_20191114_213656.jpg_O_0_2.png_flip.png,0.19060049019607844,0.1761449142156863,0.06408496732026144,0.04962939133986928,G-Transverse
IMG_20191114_213656.jpg_O_1_2.png_flip.png,0.1317830882352941,0.12143038960375817,0.03670751633986928,0.026354817708333332,G-Transverse
IMG_20191115_090105.jpg_O_2_1.png,0.03491421568627451,0.02836113664215686,0.1304656862745098,0.12391260723039216,G-Longitudinal
IMG_20191115_090105.jpg_O_2_2.png,0.09895833333333333,0.07058814593545751,0.25857843137254904,0.23020824397467324,G-Longitudinal
IMG_20191115_090105.jpg_O_2_2.png_flip.png,0.09635416666666667,0.06800347222222222,0.2554575163398693,0.22710682189542486,G-Longitudinal
IMG_20191115_090105.jpg_O_2_3.png_flip.png,0.12817401960784314,0.09216764961192811,0.23511437908496732,0.1991080090890523,G-Longitudinal
IMG_20191115_090111.jpg_O_1_3.png,0.5762928921568627,0.5418238868464053,0.09216503267973856,0.05769602736928105,G-Transverse
IMG_20191115_090111.jpg_O_1_3.png_flip.png,0.5789031862745098,0.5436332848243464,0.09216503267973856,0.056895131229575166,G-Transverse
IMG_20191115_090111.jpg_O_2_2.png,0.0844485294117647,0.05826588031045751,0.24609477124183007,0.2199121221405229,G-Longitudinal
IMG_20191115_090111.jpg_O_2_2.png_flip.png,0.08442401960784314,0.05800679125816993,0.24843954248366013,0.22202231413398693,G-Longitudinal
IMG_20191115_090111.jpg_O_3_3.png,0.5234313725490196,0.47976433568218957,0.12187908496732026,0.0782120481004902,G-Transverse
IMG_20191115_090111.jpg_O_4_3.png_flip.png,0.4958823529411765,0.4517276348039216,0.10544934640522875,0.06129462826797385,G-Transverse
IMG_20191115_090117.jpg_O_0_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_0_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_1_0.png,0.021348039215686274,0.021103898590686274,0.01562908496732026,0.01538494434232026,Healthy-pavement
IMG_20191115_090117.jpg_O_1_0.png_flip.png,0.013541666666666667,0.01345373774509804,0.005473856209150326,0.005385927287581699,Healthy-pavement
IMG_20191115_090117.jpg_O_1_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_1_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_1_3.png,0.0427328431372549,0.04229319852941176,0.012508169934640522,0.012068525326797384,Healthy-pavement
IMG_20191115_090117.jpg_O_2_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_2_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_2_2.png_flip.png,0.0771078431372549,0.04963590175653594,0.19219771241830066,0.1647257710375817,G-Longitudinal
IMG_20191115_090117.jpg_O_2_3.png_flip.png,0.12865808823529412,0.08751423355800654,0.18440359477124182,0.14325974009395426,G-Longitudinal
IMG_20191115_090117.jpg_O_3_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_3_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090117.jpg_O_3_1.png,0.027598039215686276,0.0272659952001634,0.01562908496732026,0.015297040951797384,Healthy-pavement
IMG_20191115_090117.jpg_O_3_1.png_flip.png,0.027598039215686276,0.0272659952001634,0.01562908496732026,0.015297040951797384,Healthy-pavement
IMG_20191115_090117.jpg_O_3_3.png,0.08649509803921569,0.06195359732434641,0.29215686274509806,0.2676153620302288,G-Longitudinal
IMG_20191115_090121.jpg_O_3_1.png,0.07344362745098039,0.06463507199754902,0.23982843137254903,0.23101987591911766,G-Longitudinal
IMG_20191115_090132.jpg_O_2_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090132.jpg_O_2_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191115_090132.jpg_O_2_3.png,0.07348039215686275,0.059759293300653604,0.10620915032679738,0.09248805147058824,G-Longitudinal
IMG_20191115_090132.jpg_O_2_3.png_flip.png,0.08286151960784313,0.0691111111111111,0.10152777777777777,0.08777736928104575,G-Longitudinal
IMG_20191115_090132.jpg_O_2_4.png_flip.png,0.10626838235294117,0.08133499285130719,0.22648692810457516,0.20155353860294117,G-Longitudinal
IMG_20191115_090132.jpg_O_3_1.png,0.049466911764705884,0.03438827614379085,0.17187091503267973,0.1567922794117647,G-Longitudinal
IMG_20191115_090132.jpg_O_3_2.png_flip.png,0.07760416666666667,0.05558159722222222,0.18593954248366013,0.16391697303921568,G-Longitudinal
IMG_20191115_090132.jpg_O_3_3.png,0.11300245098039216,0.08432867391748367,0.17108660130718953,0.14241282424428103,G-Longitudinal
IMG_20191119_084143.jpg_O_0_4.png,0.6276409313725491,0.6172275454452615,0.021879084967320262,0.011465699040032681,G-Transverse
IMG_20191119_084143.jpg_O_0_4.png_flip.png,0.6250367647058823,0.6146722196691176,0.021879084967320262,0.011514539930555555,G-Transverse
IMG_20191119_084154.jpg_O_0_2.png,0.06875,0.04104547079248367,0.26088235294117645,0.2331778237336601,G-Longitudinal
IMG_20191119_084154.jpg_O_3_3.png,0.1099142156862745,0.08626128472222222,0.13277777777777777,0.10912484681372549,G-Longitudinal
IMG_20191119_084154.jpg_O_3_3.png_flip.png,0.1099142156862745,0.08639804176879085,0.13433823529411765,0.11082206137663399,G-Longitudinal
IMG_20191119_084208.jpg_O_0_1.png_flip.png,0.037512254901960786,0.030510480494281046,0.17026960784313724,0.1632678334354575,G-Longitudinal
IMG_20191119_084221.jpg_O_0_2.png,0.2078921568627451,0.18347279667075161,0.0726797385620915,0.04826037837009804,G-Transverse
IMG_20191119_084221.jpg_O_0_2.png_flip.png,0.21042279411764706,0.18614999489379086,0.07187908496732026,0.04760628574346405,G-Transverse
IMG_20191119_084221.jpg_O_1_2.png,0.294828431372549,0.2781145322712418,0.06094771241830065,0.04423381331699346,G-Transverse
IMG_20191119_084221.jpg_O_1_2.png_flip.png,0.2927328431372549,0.2760872140522876,0.06094771241830065,0.04430208333333333,G-Transverse
IMG_20191119_084221.jpg_O_2_1.png_flip.png,0.08748161764705882,0.073828125,0.17501633986928106,0.16136284722222224,G-Longitudinal
IMG_20191119_084221.jpg_O_2_3.png_flip.png,0.08127450980392156,0.06307005718954248,0.2437418300653595,0.2255373774509804,G-Longitudinal
IMG_20191119_084221.jpg_O_3_3.png,0.1582781862745098,0.1450423943014706,0.05312091503267974,0.03988512305964052,G-Transverse
IMG_20191119_084228.jpg_O_0_1.png,0.1641482843137255,0.14765105443218954,0.05001633986928104,0.0335191099877451,G-Transverse
IMG_20191119_084239.jpg_O_2_1.png,0.19478553921568628,0.17699714052287582,0.04533496732026144,0.02754656862745098,G-Transverse
IMG_20191119_084239.jpg_O_2_1.png_flip.png,0.19738357843137255,0.1795268714256536,0.04533496732026144,0.027478260314542483,G-Transverse
IMG_20191119_084304.jpg_O_2_1.png_flip.png,0.11720588235294117,0.09074774050245098,0.21874183006535947,0.19228368821486927,G-Longitudinal
IMG_20191119_084304.jpg_O_3_2.png,0.4266360294117647,0.4081719132965686,0.05937091503267974,0.04090679891748366,G-Transverse
IMG_20191119_090842.jpg_O_1_1.png,0.3010110294117647,0.2801590584150327,0.07109477124183007,0.05024280024509804,G-Transverse
IMG_20191119_090842.jpg_O_1_1.png_flip.png,0.32231617647058824,0.30084934129901963,0.07576797385620915,0.054301138684640524,G-Transverse
IMG_20191119_090842.jpg_O_2_1.png_flip.png,0.30629289215686273,0.28686741727941173,0.06484477124183007,0.04541929636437909,G-Transverse
IMG_20191119_090842.jpg_O_3_1.png,0.3988480392156863,0.3681426930147059,0.09375816993464052,0.06305282373366013,G-Transverse
IMG_20191119_090842.jpg_O_3_1.png_flip.png,0.3899938725490196,0.3593469924428105,0.10312091503267974,0.07247403492647059,G-Transverse
IMG_20191119_090842.jpg_O_4_1.png,0.3218137254901961,0.2917040313521242,0.08593137254901961,0.05582167841094772,G-Transverse
IMG_20191119_090842.jpg_O_4_1.png_flip.png,0.333296568627451,0.30305009191176474,0.09372549019607843,0.06347901348039214,G-Transverse
IMG_20191119_090845.jpg_O_2_2.png,0.2452328431372549,0.22059249897875818,0.10701797385620915,0.08237762969771241,G-Transverse
IMG_20191119_090845.jpg_O_2_2.png_flip.png,0.24732230392156862,0.22287722120098039,0.11014705882352942,0.08570197610294118,G-Transverse
IMG_20191119_090851.jpg_O_3_2.png,0.3489276960784314,0.3077639399509804,0.11092320261437909,0.06975944648692811,G-Transverse
IMG_20191119_090858.jpg_O_2_2.png,0.2567218137254902,0.234347962622549,0.09683823529411764,0.07446438419117646,G-Transverse
IMG_20191119_090858.jpg_O_2_2.png_flip.png,0.26245710784313725,0.24072763480392156,0.07966503267973857,0.05793555964052288,G-Transverse
IMG_20191119_090903.jpg_O_0_2.png_flip.png,0.2533210784313725,0.22665926266339867,0.07576797385620915,0.04910615808823529,G-Transverse
IMG_20191119_090903.jpg_O_1_2.png_flip.png,0.40150122549019607,0.3666851128472222,0.09062091503267974,0.055804802389705886,G-Transverse
IMG_20191119_090911.jpg_O_3_3.png,0.15000612745098038,0.13478178615196076,0.06482026143790849,0.04959592013888888,G-Transverse
IMG_20191119_090911.jpg_O_4_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090911.jpg_O_4_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090911.jpg_O_4_1.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090911.jpg_O_4_1.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090911.jpg_O_4_2.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090911.jpg_O_4_2.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090911.jpg_O_4_3.png,0.19580882352941176,0.17969508272058823,0.05856209150326797,0.04244835069444444,G-Transverse
IMG_20191119_090911.jpg_O_4_3.png_flip.png,0.19005514705882354,0.17430274714052288,0.06323529411764706,0.047482894199346405,G-Transverse
IMG_20191119_090919.jpg_O_1_2.png_flip.png,0.14270833333333333,0.13060866013071895,0.05858660130718954,0.046486928104575165,G-Transverse
IMG_20191119_090919.jpg_O_3_0.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090919.jpg_O_3_0.png_flip.png,0.0,0.0,0.0,0.0,Healthy-pavement
IMG_20191119_090919.jpg_O_3_2.png,0.15207720588235293,0.13024970639297384,0.07656045751633987,0.054732958026960786,G-Transverse
IMG_20191119_090919.jpg_O_3_2.png_flip.png,0.15518995098039215,0.13322583486519607,0.08201797385620915,0.06005385774101308,G-Transverse
IMG_20191119_091420.jpg_O_3_3.png,0.07130514705882353,0.05355224928513072,0.22648692810457516,0.20873403033088234,G-Longitudinal
IMG_20191119_091521.jpg_O_1_1.png_flip.png,0.27517156862745096,0.2552100439133987,0.07263888888888889,0.05267736417483661,G-Transverse
IMG_20191119_091539.jpg_O_1_1.png,0.2328982843137255,0.20735977073120915,0.07420751633986929,0.04866900275735295,G-Transverse
IMG_20191119_091539.jpg_O_1_1.png_flip.png,0.24171568627450982,0.21610897926879086,0.07420751633986929,0.048600809334150334,G-Transverse
