name,principal component 1,principal component 2,principal component 3,principal component 4,Class
1166.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1168.png,-1.07036471258857,-0.016947898159864968,-0.01422821204019053,0.005217111817690755,Healthy-pavement
1170.png,-1.0746923656629548,-0.008738257231638739,-0.03720662568388405,-0.008602034455498573,Healthy-pavement
1172.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1177.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1179.png,-0.6723808997396339,-0.24924419280602522,-0.018478971896893282,0.0969784273699204,G-Transverse
1189.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1190.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1193.png,2.9124704690719003,-0.8203139621151981,-0.39034456484552243,-0.07644686746192786,G-alligator
1195.png,4.972655336483606,0.47564798523075,0.890209019058688,0.23903310889640725,G-alligator
1200.png,-1.0633256736464882,0.016245190540526352,-0.024223253342122286,-0.008777655403221047,Healthy-pavement
1202.png,0.15299199181711912,-0.28554210860852797,0.7695985827453602,0.5203816202328801,G-Longitudinal
1203.png,-0.10772223461260554,-0.3381596396039648,0.6578738056837117,0.6245098465034721,G-Longitudinal
1205.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1206.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1211.png,-1.0664744030493019,0.009371239441933623,-0.02856620794441623,0.01614110595953889,Healthy-pavement
1217.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1219.png,-0.9119992087710246,0.02171548217997299,0.13594561526109025,-0.1676904341889902,G-Longitudinal
1225.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1227.png,-0.21608792293354237,0.08994111977063535,-0.2598300166448981,-0.3401027645352938,G-Transverse
1229.png,-0.1888846942715643,0.7022247443589507,-0.00954636745301662,0.003403169355133452,G-Transverse
1235.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1237.png,-0.6199813111276818,0.3849277668824143,-0.0034238277691187474,-0.017138138220386526,G-Transverse
1246.png,-0.540546367614257,0.030083156767602086,-0.17610137926139086,-0.1905553437623548,G-Transverse
1247.png,0.49725272066624826,-0.25427178883827456,0.691627691521458,-0.42208410176509537,G-Longitudinal
1248.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1249.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1253.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1254.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1255.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1264.png,0.4704688384899786,0.22110742761638233,0.7206733678633601,0.456087599723964,G-Longitudinal
1265.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1266.png,-0.6594891922786986,0.06089302600031107,0.4107578826978966,-0.16649952739466123,G-Longitudinal
1268.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1273.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1274.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1280.png,-0.7665603441107445,0.054953698775819196,-0.13890547095691602,-0.016333729153405665,G-Longitudinal
1284.png,2.9413068901729797,-0.8153574022020322,0.2619368304652093,-0.24032312361782074,G-alligator
1288.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1289.png,-1.059943837426441,-0.004787055991924439,-0.007313537841791599,0.006947656152678537,Healthy-pavement
1292.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1293.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1294.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1298.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1299.png,-0.7409113513274712,0.0142598247748961,0.30647891781479175,-0.05574175977420939,G-Longitudinal
1301.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1306.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1308.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1311.png,5.058550371425158,-0.4907698917730586,0.43926385254261674,0.1302738972893711,G-alligator
1319.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1325.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1327.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1329.png,0.441670002085483,0.7211246070499835,0.12572228586453368,0.24207986519036812,G-Transverse
1331.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1335.png,-1.0764988580471133,-0.0014846744622129236,-0.02659235232789503,-0.0030768513638072263,Healthy-pavement
1336.png,-1.0659390472817578,-0.012298121268523546,-0.04060355147409745,0.017237559460664652,Healthy-pavement
1338.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1339.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1340.png,0.028700183163718546,-0.7320676543031647,-0.2027185895966883,-0.12484925334441284,G-Transverse
1341.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1344.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1348.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1353.png,3.58889771281055,-0.18797705386705546,-0.0075420118450254345,-0.47141086752335554,G-alligator
1354.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1355.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1358.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1359.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1360.png,-1.0655920038146376,-0.018744642574085865,-0.02347437397274536,0.027714129690526283,Healthy-pavement
1361.png,-0.3296353450004688,-0.2729595926380697,0.10789020266050943,-0.3004276881111827,G-Transverse
1362.png,-0.962871633232725,-0.022851889333265447,0.04599596104135913,0.030012592284614625,G-Longitudinal
1373.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1390.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1392.png,-0.6783935459651929,0.042530321046814,0.04378971871238499,-0.27606414196071866,G-Transverse
1393.png,-1.0500124489917582,-0.024059195821484594,-0.046812790331284077,0.01906242318675761,Healthy-pavement
1394.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1395.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1396.png,-0.7248669753274962,0.07699030953046251,0.2812583580746485,0.12298626661332566,G-Longitudinal
1398.png,-0.712678853035036,0.12114821377660896,-0.23882751179482178,-0.009626503142764527,G-Longitudinal
1401.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1402.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1403.png,-1.0793135831654272,-0.006903277416540633,-0.03282097405958051,-0.002672151865377461,Healthy-pavement
1406.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1410.png,-1.0533366879899717,-0.01736279485259007,-0.01991218205107271,0.035578772665619575,Healthy-pavement
1411.png,2.2674680597628165,0.07927180398756938,1.420740362586401,-0.9509599951311787,G-alligator
1417.png,-1.052299104206369,-0.02249756894191144,0.0001966729044570344,-0.0006811298773834885,Healthy-pavement
1419.png,-1.0474452982494806,0.010596382324977243,-0.009525316112400593,-0.005861482965396926,Healthy-pavement
1420.png,1.1667090629339083,-0.3849832667665319,-0.40860387447485963,-0.3916431091380923,G-Transverse
1421.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1430.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1431.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1439.png,-0.7936872325814709,-0.012630936578802742,0.10453770021221158,0.24377434333330286,G-Longitudinal
1443.png,4.898519843395967,-0.056557517946235335,0.7551466292105711,-0.626670050502411,G-alligator
1444.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1449.png,5.411151391049746,-0.4305426872593151,-0.004325636570560878,-0.20298115656305257,G-alligator
1451.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1453.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1458.png,-0.8294232921572736,0.10702672936273212,0.16428166454467247,-0.24261694178288354,G-Longitudinal
1459.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1462.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1466.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1467.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1470.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1471.png,-1.0817282743225467,-0.0033403692900495796,-0.030919685199060288,-1.1127649624316099e-05,Healthy-pavement
1478.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1484.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1487.png,-0.5071984753030742,0.11570117166014199,0.10751500039249928,-0.10878679887591024,G-Longitudinal
1488.png,0.3429931264769844,-0.17118099017236568,1.035867943313549,-0.5551679954806445,G-Longitudinal
1489.png,-0.5685006514092508,0.014635491746045191,-0.16719820146106273,-0.2670900486714369,G-Longitudinal
1493.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1496.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1498.png,-1.075917028076696,-0.0070029996841902194,-0.03383781602326194,-0.0009836869953395166,Healthy-pavement
1499.png,-0.5911888269810328,0.11445160500341844,-0.12558577265863613,-0.010169107867845193,G-Longitudinal
1501.png,-1.0770098306456792,-0.0002825017964497328,-0.020679207149444975,-0.009249055645516643,Healthy-pavement
1502.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1505.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1506.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1509.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1510.png,2.029696768401833,-0.20572379103141153,0.034269601730344525,-0.1394902086920649,G-alligator
1513.png,-0.7444085807397507,-0.05462463698733294,0.09868450717991396,-0.21863435417644514,G-Transverse
1519.png,-0.9410229510511234,-0.07793394830469302,0.11759946098944711,0.028364843541610237,G-Transverse
1523.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1524.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1525.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1531.png,0.4213634134491156,0.5866830229383685,0.8012032608844886,0.2284332795691753,G-Longitudinal
1532.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1540.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1541.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1543.png,-1.0750408567181635,-0.0036160666915196035,-0.03686957824558189,-0.001836570665188456,Healthy-pavement
1547.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1548.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1549.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1550.png,-0.7611411069569431,-0.0002548706136592515,-0.23374734720383927,0.018438400136141685,G-Longitudinal
1551.png,-1.0632956536597198,0.018141548355197473,-0.03973141193474271,0.012759497147077576,Healthy-pavement
1554.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1555.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1558.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1560.png,1.5180702176825707,-0.3050611576920281,0.1658441499421065,0.7184813477898359,G-Longitudinal
1562.png,-0.5665823953320926,0.10662469026434761,0.33739551061824236,-0.3308903046797789,G-Longitudinal
1568.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1570.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1571.png,1.0373067932787943,0.06625882429292371,1.2365385420164166,1.027176529393418,G-Longitudinal
1572.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1581.png,-1.075086427691442,-0.0034601701198539838,-0.03709254757609472,-0.004226673486625037,Healthy-pavement
1582.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1583.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1584.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1585.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1590.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1598.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1599.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1601.png,1.1649004391670623,-0.441856297715969,-0.33564560154812023,-0.17478997481635283,G-Transverse
1606.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1608.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1609.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1612.png,-1.051603352936299,-0.01953466451518411,-0.05166212989667643,0.0027204788519508017,Healthy-pavement
1617.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1618.png,-1.0645402610184027,-0.009107594177419793,-0.0387202539618934,0.020950089875463145,Healthy-pavement
1620.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1622.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1625.png,-1.061795460780054,-0.0039853617566849645,-0.03371881069075586,0.0047759216630626255,Healthy-pavement
1628.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1630.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1631.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1632.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1637.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1647.png,-1.0803279019188619,-0.005049932018616581,-0.03179663022502617,0.002364048537347105,Healthy-pavement
1648.png,-0.9103833760731951,-0.020222929320364794,0.13305556075795094,-0.17183400427790357,G-Longitudinal
1650.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1651.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1653.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1656.png,-1.0632458872430712,-0.0027194007559312398,-0.04344555637104632,-0.003812160954721497,Healthy-pavement
1665.png,-0.477839212305597,-0.36870362867622813,0.024012404033730974,-0.1370477687951885,G-Transverse
1667.png,-1.0507062478688982,0.018908331094578856,-0.051404219309532886,-0.010899392138516513,Healthy-pavement
1673.png,5.968743983838621,-0.9995054526455979,-0.27976835792540883,-0.6121639269007337,G-alligator
1674.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1677.png,-0.6131477139716361,0.009440890408824874,0.16154235907500042,0.1489288149467445,G-Longitudinal
1678.png,-0.26721103525316786,-0.46448417247673973,-0.23619379712443522,-0.2186476920680394,G-Transverse
1682.png,-1.0756098081075063,0.005895037238826362,-0.035208203917433914,-0.001365147883646101,Healthy-pavement
1683.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1687.png,-1.063344996237829,0.014351288329175762,-0.0051540792205324515,-0.01305016168506394,Healthy-pavement
1706.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1709.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1712.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1714.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1716.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1720.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1726.png,-0.8592214568499331,-0.014526256896558615,0.12782725787570917,0.16310125542927292,G-Longitudinal
1728.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1734.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1735.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1736.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1738.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1746.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1749.png,-1.043864873829381,0.02421991019151976,-0.03703950992471905,0.01951661889957622,Healthy-pavement
1753.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1754.png,-0.29813674116887556,-0.14282843353089517,0.12023762253114924,0.06514898175496382,G-Transverse
1755.png,-1.0595369523175233,-0.00955612889833854,-0.036985191329011805,0.00960453158171583,Healthy-pavement
1756.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1757.png,-0.1812450064334779,0.6895209871820184,0.1326217926517273,0.061418628417997195,G-Transverse
1760.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1762.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1763.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1765.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1766.png,0.8052656270685317,0.2897445600060405,-0.11085169408615014,-0.5116815767315497,G-Transverse
1768.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1769.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1782.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1784.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1786.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1791.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1792.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1795.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1800.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1801.png,-1.0733375084216636,0.0007678997769292075,-0.035102851239242366,0.003978115787961927,Healthy-pavement
1803.png,-1.07258124176853,0.008670570834718236,-0.03680687309988265,-0.0028645942693760816,Healthy-pavement
1815.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1816.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1817.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1818.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1820.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1823.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1826.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1830.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1831.png,-0.35704871242943637,0.3992035426339795,-0.05897601350883374,-0.05583205770598319,G-Transverse
1833.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1834.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1837.png,1.0206342380409024,0.12529801434247617,-1.0001527599124092,-0.6326279531099809,G-Longitudinal
1841.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1844.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1846.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1848.png,-1.0661884047804662,-0.014495258636438059,-0.026880195009666995,0.012415171024958703,Healthy-pavement
1853.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1856.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1869.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1873.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1875.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1876.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1877.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1878.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1883.png,-0.3140540646713647,0.5544063474916033,-0.0804278254294754,0.04252525814160991,G-Transverse
1886.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1888.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1889.png,-0.5256040314284853,0.23145632289196935,0.047477335843552765,-0.03682239724879749,G-Transverse
1891.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1892.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1895.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1898.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1900.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1901.png,0.9013164833695569,0.7372818651714484,-0.16138443857444293,-0.10425288007831872,G-Transverse
1910.png,-0.8878870480591963,0.0016989887907980412,0.15863085438453892,-0.14227720109207656,G-Longitudinal
1911.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1914.png,-0.33814046588744573,-0.45763014097760457,0.03845021861356022,-0.004932404521341862,G-Transverse
1915.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1920.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1923.png,-1.076526567300938,0.00315829882139235,-0.020646855036151577,-0.005871502171988572,Healthy-pavement
1925.png,0.22584851570616582,-0.03236250755834072,-0.40786569905110953,-0.25632158985704084,G-Transverse
1927.png,-1.0698511016218606,0.005139945583306032,-0.017723174190836286,-0.006909124369193322,Healthy-pavement
1935.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
1939.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
