name,LDA component 1,LDA component 2,Class
1848.png,-3.7520217730400205,0.056075550652888495,Healthy-pavement
1853.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1856.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1869.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1873.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1875.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1876.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1877.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1878.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1883.png,-3.2626567711007937,-3.821372068098542,G-Transverse
1886.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1888.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1889.png,-4.25865522399172,-2.966502570128643,G-Transverse
1891.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1892.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1895.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1898.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1900.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1901.png,-0.31374911682578954,-3.434324905663722,G-Transverse
1910.png,-1.8230930322561747,4.838654232611557,G-Longitudinal
1911.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1914.png,-1.7860017035121416,-3.1592353068435894,G-Transverse
1915.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1920.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1923.png,-3.474133695803552,0.07369083850802483,Healthy-pavement
1925.png,-0.053093920713941145,-2.352472898594513,G-Transverse
1927.png,-3.576617502309695,-0.7150003828333418,Healthy-pavement
1935.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1939.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1940.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1943.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1950.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1952.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1953.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1954.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1955.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1956.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1958.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1960.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1962.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1963.png,-3.532818666737249,-2.070184578272336,G-Transverse
1965.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1967.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1969.png,-4.666698524830583,0.6935410340663886,G-Longitudinal
1977.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1978.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1988.png,-2.7905389396809497,0.5815753351344988,G-Longitudinal
1990.png,-3.6715392026551186,0.7875972053850084,Healthy-pavement
1991.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1992.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1996.png,0.8378820231969044,2.7098579309620945,G-Longitudinal
1998.png,13.99558986170706,0.2809146962524949,G-alligator
1999.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2000.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2001.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2006.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2007.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2014.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2015.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2016.png,-4.0608193568574436,-0.2831546006611525,Healthy-pavement
2017.png,0.8420080523281612,2.0901409500166004,G-Longitudinal
2021.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2023.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2027.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2029.png,-1.1014619042420932,2.8329868532879168,G-Longitudinal
2030.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2032.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2034.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2035.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2041.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2050.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2055.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2057.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2060.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2062.png,12.964772637505376,-0.09377645754010189,G-alligator
2064.png,-0.1687725049287936,-4.610507191258339,G-Transverse
2065.png,-3.9054255978926946,0.1163439927764891,Healthy-pavement
2066.png,-2.508807643904767,2.091460355688511,G-Longitudinal
2067.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2071.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2076.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2077.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2078.png,-0.917731783366305,-1.6178039298901599,G-Transverse
2079.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2081.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2082.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2085.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2087.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2092.png,-4.583682446609465,0.2443004432474929,Healthy-pavement
2095.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2096.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2098.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2099.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2100.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2105.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2110.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2111.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2114.png,-3.7771846418911963,-0.5172930034988035,Healthy-pavement
2115.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
2120.png,-2.7404171024529234,-1.7878221205136242,G-Transverse
2122.png,-0.7526043052691849,-2.5919668586088314,G-Transverse
0101.png,14.924165365546656,0.2608869731334664,G-alligator
0128.png,0.47647483772011867,-2.339897477197294,G-Transverse
0135.png,0.01919223498583733,-4.221382073146691,G-Transverse
0200.png,-0.5772082769791282,1.4925083800570462,G-Longitudinal
0203.png,-2.7429531219719925,-2.380420325618605,G-Transverse
0218.png,-0.052630750633262835,1.191516383926242,G-Longitudinal
0232.png,-0.8607711855838147,-1.7328530641543587,G-Transverse
0268.png,-1.5111800147918828,-4.216263328527502,G-Transverse
0337.png,-1.2016633528236582,2.335629351530198,G-Longitudinal
0359.png,1.926585534282232,-4.206154691501247,G-Transverse
0371.png,-1.4233354072138091,-2.2282188424068163,G-Transverse
0432.png,-1.3619545260825952,3.537939081676985,G-Longitudinal
0443.png,-0.11305446607069669,-1.5203060338861896,G-Transverse
0482.png,-3.2580073457331142,-1.6935129597097678,G-Transverse
0547.png,-1.6427074562517419,2.820873887309123,G-Longitudinal
0618.png,-0.6909328386583837,5.7465020288140565,G-Longitudinal
0675.png,0.4002887860781499,-0.987565967563671,G-Transverse
0677.png,-0.2453883342440335,-0.6292347401948262,G-Transverse
0683.png,-3.2575859292553346,-0.3299672180612454,Healthy-pavement
0726.png,13.15783966021715,0.8326075990331105,G-alligator
0755.png,-0.6859947628062883,-2.6008708166064203,G-Transverse
0758.png,-3.6252970278945007,-0.8008986792399675,G-Transverse
0773.png,-2.7063700229923953,-1.7409158193102279,G-Transverse
0775.png,-0.8031610993675464,-0.16703361922228765,G-Transverse
0890.png,-0.28245776267228706,-0.8319141400863721,G-Transverse
0897.png,-3.462727330521176,-1.024039859993069,G-Transverse
0902.png,-3.357490907035494,1.323191744976338,G-Longitudinal
0986.png,0.38348369626988443,1.5829177673226944,G-Longitudinal
0992.png,-1.0679114718321934,-3.4384736470236064,G-Transverse
1005.png,-1.9684284479884795,0.7993334067767357,G-Longitudinal
1068.png,-2.0299445126368205,0.6480407622481827,G-Longitudinal
1110.png,0.937076026984581,1.85838871114343,G-Longitudinal
1142.png,-1.329175775820481,3.2044186156830463,G-Longitudinal
1164.png,0.19119429422398504,-3.8667429373133118,G-Transverse
1175.png,-2.5163415483859346,0.6609883699379431,G-Longitudinal
1176.png,-1.7573849242582522,1.9201644693735425,G-Longitudinal
1220.png,-1.3877785745222866,2.669793467938341,G-Longitudinal
1240.png,0.0670853284499735,2.8736298417133774,G-Longitudinal
1269.png,-2.739586604158518,2.1137931935174272,G-Longitudinal
1287.png,-0.8164543838981864,2.036723019941899,G-Longitudinal
1291.png,-2.5559667406070403,0.34089658658848165,G-Longitudinal
1297.png,1.2956241944825315,-2.75517684692562,G-Transverse
1349.png,-4.320193257190269,3.2226049130159886,G-Longitudinal
1366.png,-0.8855556909200288,1.3037681116631816,G-Longitudinal
1457.png,-0.05353119390992589,0.006086035163516357,G-Longitudinal
1610.png,-1.7923790719668133,0.937128235296175,G-Longitudinal
1635.png,-2.7060716657829467,-3.628523905796982,G-Transverse
1636.png,-1.127709804153394,-1.7009329027844373,G-Transverse
1644.png,14.913116666331689,0.45980743070006724,G-alligator
1685.png,1.5894328229682237,2.9248537568226176,G-Longitudinal
1691.png,-1.9281566207842822,-1.4260335173724918,G-Longitudinal
1713.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
1724.png,-3.6234172876968174,0.2433088609418057,Healthy-pavement
1742.png,-0.27147058184871753,-3.6743351897418854,G-Transverse
1771.png,-1.6412203789377449,1.7513097945651204,G-Longitudinal
1787.png,-0.9106632838626751,1.4820949487637414,G-Longitudinal
1802.png,-0.8787304989107767,0.1365341415085588,G-Longitudinal
1809.png,-0.4211688807581444,3.263976542223327,G-Longitudinal
1813.png,-3.6066289625681094,2.6605847696586373,G-Longitudinal
1827.png,12.677267805443933,2.1676825184663286,G-alligator
1858.png,14.835456911391816,0.08424153922055666,G-alligator
1905.png,-1.20161286525515,0.2995134961718371,G-Longitudinal
1968.png,-1.6098389095873742,3.9627555723772367,G-Longitudinal
1985.png,-1.939148217465359,2.3774256201417465,G-Longitudinal
2002.png,-0.7799821637481186,-3.977667362614646,G-Transverse
2048.png,1.5978865222865082,-3.610357531547997,G-Transverse
2069.png,-0.9841616176304946,-0.8072058783534892,G-Longitudinal
2093.png,0.25352447576389636,2.9281527720999243,G-Longitudinal
2108.png,-0.2592693537778814,-4.157981267322722,G-Transverse
2113.png,-0.7083876326298046,-2.121412119016558,G-Transverse
2118.png,12.29835056358246,-0.3273724822135744,G-alligator
b1.png_O_0_0.png,15.36669194545425,0.17996860453283148,G-alligator
b1.png_O_0_0.png_flip.png,14.73751591777804,0.1351259145920949,G-alligator
b1.png_O_0_1.png,13.553215151622965,-0.2263716530394504,G-alligator
b1.png_O_0_1.png_flip.png,13.667642154783437,0.2823210857548446,G-alligator
b1.png_O_1_0.png,13.178591269098149,0.0921074629428702,G-alligator
b1.png_O_1_1.png,13.680246150615133,0.08031532874304759,G-alligator
b1.png_O_1_1.png_flip.png,13.209561957986864,-1.1634517208912598,G-alligator
b2.png_O_0_0.png_flip.png,13.30485392862326,-1.119488438500582,G-alligator
b2.png_O_0_1.png_flip.png,14.669998569031861,-0.06332607955184244,G-alligator
b2.png_O_1_0.png,15.388653505246339,-1.0975515411889631,G-alligator
b2.png_O_1_1.png,13.549793881413152,-0.6524104703828755,G-alligator
b3.png_O_0_0.png_flip.png,14.272891187498203,-0.07762444126016987,G-alligator
D6A32547-8454-49BE-896A-EF88125D4532.jpg_O_4_0.png,15.199382255869978,0.29901423534249716,G-alligator
D6A32547-8454-49BE-896A-EF88125D4532.jpg_O_4_0.png_flip.png,14.296292263875841,-0.6190984929766046,G-alligator
dibujo-1.png_O_0_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_4.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_0_4.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_4.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_1_4.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_2_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_2_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_2_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_2_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_2_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo-1.png_O_2_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
dibujo.png_O_0_2.png_flip.png,12.880978431581312,-1.432860027696071,G-alligator
dibujo.png_O_1_1.png,14.618174969258448,0.07363202041547368,G-alligator
dibujo.png_O_1_1.png_flip.png,14.899677866697033,1.3740789608702073,G-alligator
dibujo.png_O_1_3.png_flip.png,14.151452547717653,0.8865896360300773,G-alligator
dibujo.png_O_2_2.png,15.430721172025613,0.04582017386837833,G-alligator
dibujo.png_O_2_3.png,13.551287423823418,0.14706562595461037,G-alligator
dibujo.png_O_2_3.png_flip.png,13.244432918606236,1.5670143583332674,G-alligator
dibujo.png_O_3_1.png,14.93720364635071,0.40220571346754497,G-alligator
IMG_20191114_204936.jpg_O_0_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_4.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_0_4.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_1_1.png,-3.588065868269723,-0.6924215909336375,Healthy-pavement
IMG_20191114_204936.jpg_O_1_1.png_flip.png,-3.755610519506881,-0.24428756077630354,Healthy-pavement
IMG_20191114_204936.jpg_O_1_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_1_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_1_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_1_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_1_4.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_1_4.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_2_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_2_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_2_1.png,-6.299660250632012,2.044513246633283,G-Longitudinal
IMG_20191114_204936.jpg_O_2_1.png_flip.png,-3.8917716377474356,0.9628074196890282,G-Longitudinal
IMG_20191114_204936.jpg_O_3_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_3_4.png,-3.4846893438667976,-0.14948129806861132,Healthy-pavement
IMG_20191114_204936.jpg_O_3_4.png_flip.png,-3.333926207748725,-0.17352583963017665,Healthy-pavement
IMG_20191114_204936.jpg_O_4_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_4.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204936.jpg_O_4_4.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_0_3.png,-3.7859642621448657,-0.7992575404949669,Healthy-pavement
IMG_20191114_204950.jpg_O_0_3.png_flip.png,-4.019796365449885,-0.3297566429460339,Healthy-pavement
IMG_20191114_204950.jpg_O_1_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_1_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_2_3.png,-3.7059052675392152,0.39638640349111753,G-Longitudinal
IMG_20191114_204950.jpg_O_3_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_3_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_3_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_3_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_4_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_204950.jpg_O_4_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_0_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_2_1.png,-3.544135520313084,0.4857487279052286,G-Longitudinal
IMG_20191114_205008.jpg_O_3_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205008.jpg_O_3_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205026.jpg_O_0_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205026.jpg_O_0_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205026.jpg_O_0_4.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205026.jpg_O_0_4.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205216.jpg_O_2_3.png,-0.37141434660061634,-1.1273618555718308,G-Longitudinal
IMG_20191114_205333.jpg_O_1_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205333.jpg_O_1_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205333.jpg_O_2_2.png_flip.png,-1.221119830785316,2.3835659260186937,G-Longitudinal
IMG_20191114_205333.jpg_O_3_1.png_flip.png,-3.2389455306256068,0.6856059342956762,Healthy-pavement
IMG_20191114_205352.jpg_O_2_1.png,-3.8571740947221436,3.1894734574501378,G-Longitudinal
IMG_20191114_205352.jpg_O_2_2.png,-1.4953700490360191,3.9658786602052807,G-Longitudinal
IMG_20191114_205352.jpg_O_3_1.png,-3.940267319555396,-0.6805962366075882,Healthy-pavement
IMG_20191114_205352.jpg_O_3_1.png_flip.png,-4.173847973474857,-0.6281501308808579,Healthy-pavement
IMG_20191114_205435.jpg_O_0_1.png,-1.4901453254866937,-1.4445144268762924,G-Transverse
IMG_20191114_205435.jpg_O_1_0.png,-4.027371191535828,-0.005355380657977804,Healthy-pavement
IMG_20191114_205435.jpg_O_1_0.png_flip.png,-3.523380608177238,-0.09239963499911497,Healthy-pavement
IMG_20191114_205435.jpg_O_2_0.png,-2.302556814498537,3.7235383457209217,G-Longitudinal
IMG_20191114_205435.jpg_O_2_0.png_flip.png,-0.1445331293108616,1.59839036904145,G-Longitudinal
IMG_20191114_205435.jpg_O_2_1.png,-0.9169759254472822,3.3174533687814964,G-Longitudinal
IMG_20191114_205435.jpg_O_3_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205435.jpg_O_3_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_205438.jpg_O_0_1.png,-0.1766217533477743,0.3133344202519872,G-Transverse
IMG_20191114_205438.jpg_O_2_0.png_flip.png,-1.3285660602971845,1.8019233297682398,G-Longitudinal
IMG_20191114_205438.jpg_O_2_1.png,-0.3262951477393088,1.177094473894396,G-Longitudinal
IMG_20191114_205452.jpg_O_0_1.png,-0.5617459530438822,-2.248657610712172,G-Transverse
IMG_20191114_205452.jpg_O_2_0.png_flip.png,-4.206477802369662,0.31988885131295675,Healthy-pavement
IMG_20191114_205452.jpg_O_2_1.png,-2.4634924233066506,0.08125292749323876,G-Transverse
IMG_20191114_205452.jpg_O_2_1.png_flip.png,-1.309486137861974,-3.561450400186116,G-Transverse
IMG_20191114_205452.jpg_O_4_1.png,-3.049318158067752,-1.2429288621226018,G-Transverse
IMG_20191114_205452.jpg_O_4_1.png_flip.png,-3.1066175977291266,-1.3089847523269142,G-Transverse
IMG_20191114_211427.jpg_O_2_1.png,0.4158928554483694,1.3027750571657783,G-Longitudinal
IMG_20191114_211439.jpg_O_4_1.png,1.9563570322861485,-1.9320242919750754,G-Transverse
IMG_20191114_211445.jpg_O_4_2.png_flip.png,-0.8543417621571976,-0.5652586805332476,G-Transverse
IMG_20191114_213021.jpg_O_0_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_213021.jpg_O_0_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_213021.jpg_O_0_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_213021.jpg_O_0_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191114_213027.jpg_O_2_1.png_flip.png,-0.8827162694042485,-1.224652227415156,G-Longitudinal
